,age,education,balance,day,month,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,contact_telephone,contact_nan,poutcome_other,poutcome_success,poutcome_nan,marital_married,marital_single,default_yes,housing_yes,loan_yes,subscribed_yes,total_contact
925,39.0,0.3333333333333333,82,8,4,147,1.6094379124341003,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,1.0496554439415786
926,28.0,0.6666666666666666,21,8,4,219,1.0986122886681098,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,0.7839015438284094
927,30.0,0.3333333333333333,1801,8,4,807,0.6931471805599453,-1,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,0.618782765271083
928,40.0,0.0,640,8,4,347,0.6931471805599453,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,0.618782765271083
929,28.0,0.0,113,8,4,534,0.6931471805599453,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,0.618782765271083
930,39.0,0.3333333333333333,1042,8,4,58,0.6931471805599453,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,0.618782765271083
931,44.0,0.3333333333333333,240,8,4,155,0.6931471805599453,-1,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.618782765271083
932,39.0,0.3333333333333333,-244,8,4,152,0.6931471805599453,-1,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,0.618782765271083
933,30.0,0.0,70,8,4,461,1.0986122886681098,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,0.7839015438284094
934,35.0,0.3333333333333333,-339,8,4,389,0.6931471805599453,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,0.618782765271083
935,31.0,0.6666666666666666,59,8,4,314,1.0986122886681098,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,0.7839015438284094
936,47.0,0.0,1222,8,4,28,1.0986122886681098,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,0.7839015438284094
937,26.0,0.3333333333333333,-41,8,4,229,0.6931471805599453,-1,0.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,0.618782765271083
938,25.0,0.3333333333333333,0,8,4,30,0.6931471805599453,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,0.618782765271083
939,42.0,0.6666666666666666,6,8,4,103,1.3862943611198906,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,0.9255807787812478
940,30.0,0.0,4,8,4,32,0.6931471805599453,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,0.618782765271083
941,28.0,0.3333333333333333,20,8,4,252,0.6931471805599453,-1,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,0.618782765271083
942,46.0,0.6666666666666666,846,8,4,369,0.6931471805599453,-1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.618782765271083
943,43.0,0.3333333333333333,338,8,4,116,0.0,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.4209009162380037
944,38.0,0.3333333333333333,90,8,4,20,0.6931471805599453,-1,0.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,0.618782765271083
945,31.0,0.0,406,8,4,31,0.0,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,0.4209009162380037
946,29.0,0.3333333333333333,2,8,4,190,0.0,-1,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,0.4209009162380037
947,34.0,0.3333333333333333,2211,8,4,149,0.0,-1,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,0.4209009162380037
948,40.0,0.0,87,8,4,210,0.0,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,0.4209009162380037
949,30.0,0.6666666666666666,178,8,4,234,0.0,-1,0.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,0.4209009162380037
950,44.0,0.3333333333333333,185,8,4,63,0.0,-1,0.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,0.4209009162380037
951,38.0,0.3333333333333333,-210,8,4,21,0.0,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,0.4209009162380037
952,32.0,0.3333333333333333,1,8,4,102,0.0,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,0.4209009162380037
953,34.0,0.3333333333333333,586,8,4,224,0.6931471805599453,-1,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,0.618782765271083
954,32.0,0.3333333333333333,459,8,4,202,0.6931471805599453,-1,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,0.618782765271083
955,55.0,0.0,298,8,4,144,1.0986122886681098,-1,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,0.7839015438284094
956,50.0,0.0,134,8,4,263,0.6931471805599453,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.618782765271083
957,43.0,0.0,34,8,4,543,1.0986122886681098,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,0.7839015438284094
958,44.0,0.3333333333333333,1378,8,4,257,0.6931471805599453,-1,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,0.618782765271083
959,27.0,0.6666666666666666,417,8,4,237,0.6931471805599453,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,0.618782765271083
960,35.0,0.3333333333333333,25,8,4,23,1.6094379124341003,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,1.0496554439415786
961,45.0,0.3333333333333333,22,8,4,209,1.0986122886681098,-1,0.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,0.7839015438284094
962,35.0,0.0,398,8,4,34,0.0,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,0.4209009162380037
963,49.0,0.0,1164,8,4,72,0.0,-1,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,0.4209009162380037
964,34.0,0.3333333333333333,487,8,4,442,0.6931471805599453,-1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,0.618782765271083
965,51.0,0.3333333333333333,3132,5,10,449,0.0,176,0.4054651081081644,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.618782765271083
966,33.0,0.3333333333333333,1005,10,10,175,0.0,174,0.6931471805599453,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,0.7839015438284094
967,30.0,0.6666666666666666,1243,13,10,86,0.0,174,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,0.618782765271083
968,44.0,0.6666666666666666,1631,17,10,81,0.0,195,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.7839015438284094
969,51.0,0.6666666666666666,119,17,10,200,0.0,165,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7839015438284094
970,51.0,0.3333333333333333,58,17,10,79,0.0,129,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.7839015438284094
971,44.0,0.6666666666666666,6203,17,10,58,0.0,188,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0.618782765271083
972,34.0,0.3333333333333333,105,17,10,303,0.0,196,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.7839015438284094
973,49.0,0.6666666666666666,1533,17,10,324,0.0,172,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.618782765271083
974,47.0,0.6666666666666666,228,17,10,80,0.0,118,0.4054651081081644,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.618782765271083
975,40.0,0.3333333333333333,1623,17,10,161,0.0,167,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.7839015438284094
976,47.0,0.3333333333333333,1484,17,10,297,0.0,119,0.9162907318741551,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9255807787812478
977,54.0,0.3333333333333333,198,17,10,120,0.0,171,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,0.7839015438284094
978,45.0,0.3333333333333333,1477,17,10,75,0.0,132,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.618782765271083
979,39.0,0.3333333333333333,401,17,10,396,0.0,129,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.7839015438284094
980,39.0,0.0,3324,17,10,96,0.0,131,0.4054651081081644,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.618782765271083
981,37.0,0.6666666666666666,0,17,10,44,0.0,123,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.7839015438284094
982,58.0,0.3333333333333333,0,17,10,219,0.0,186,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.7839015438284094
983,43.0,0.3333333333333333,1865,17,10,155,0.0,186,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.618782765271083
984,50.0,0.3333333333333333,633,17,10,302,0.0,111,1.3862943611198906,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1.2594075112140366
985,56.0,0.3333333333333333,2749,17,10,38,0.0,172,0.6931471805599453,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0.7839015438284094
986,51.0,0.6666666666666666,209,17,10,130,0.0,111,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7839015438284094
987,50.0,0.3333333333333333,246,17,10,270,0.0,123,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.7839015438284094
988,26.0,0.6666666666666666,172,4,10,21,0.0,140,1.0986122886681098,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,1.0496554439415786
989,34.0,0.6666666666666666,1770,6,10,26,0.0,101,1.8718021769015913,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,1.6467336971777973
990,38.0,0.6666666666666666,494,17,10,146,0.0,104,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.7839015438284094
991,52.0,0.6666666666666666,1701,17,10,381,0.0,117,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,0.7839015438284094
992,35.0,0.6666666666666666,1718,17,10,74,0.0,167,2.1972245773362196,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,1.9252214149967561
993,42.0,0.6666666666666666,35,17,10,38,0.0,115,1.252762968495368,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,1.1600209167967532
994,30.0,0.3333333333333333,873,12,10,119,0.0,167,0.9162907318741551,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,0.9255807787812478
995,48.0,0.3333333333333333,295,17,10,123,0.0,164,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.7839015438284094
996,49.0,0.6666666666666666,64,17,10,208,0.0,159,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.618782765271083
997,33.0,0.6666666666666666,882,21,9,39,0.0,151,0.9162907318741551,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.9255807787812478
998,36.0,0.6666666666666666,2415,22,9,73,0.0,86,1.0986122886681098,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,1.0496554439415786
999,44.0,0.3333333333333333,1324,25,9,119,0.0,89,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,0.7839015438284094
1000,46.0,0.3333333333333333,2466,1,3,216,1.0986122886681098,370,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0.9255807787812478
1001,54.0,0.3333333333333333,2102,5,3,547,0.0,626,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,0.7839015438284094
1002,24.0,0.3333333333333333,4126,5,3,907,1.3862943611198906,185,1.5040773967762742,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1.5803523315390038
1003,29.0,0.3333333333333333,560,5,3,459,0.0,307,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.618782765271083
1004,27.0,0.6666666666666666,13107,6,3,661,0.0,314,0.6931471805599453,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.7839015438284094
1005,33.0,0.6666666666666666,562,6,3,196,0.0,363,0.4054651081081644,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,0.618782765271083
1006,57.0,0.3333333333333333,230,6,3,177,0.6931471805599453,210,0.9162907318741551,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1.0496554439415786
1007,27.0,0.6666666666666666,-67,6,3,604,1.0986122886681098,236,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,1.0496554439415786
1008,49.0,0.3333333333333333,197,13,3,223,0.0,182,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0.7839015438284094
1009,36.0,0.6666666666666666,436,13,3,567,0.0,595,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.7839015438284094
1010,40.0,0.6666666666666666,11766,13,3,218,0.6931471805599453,242,1.7047480922384253,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,1.5803523315390038
1011,38.0,0.6666666666666666,413,13,3,240,0.0,179,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.7839015438284094
1012,59.0,0.3333333333333333,1,15,3,159,0.6931471805599453,378,0.9162907318741551,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,1.0496554439415786
1013,39.0,0.3333333333333333,1672,20,3,462,0.0,648,0.4054651081081644,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.618782765271083
1014,30.0,0.3333333333333333,2046,21,3,595,1.0986122886681098,254,0.4054651081081644,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.9255807787812478
1015,42.0,0.3333333333333333,1216,23,3,296,0.0,521,0.4054651081081644,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0.618782765271083
1016,26.0,0.6666666666666666,222,26,3,192,0.0,334,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.618782765271083
1017,45.0,0.3333333333333333,0,26,3,1472,0.0,192,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,1.0496554439415786
1018,63.0,0.0,115,27,3,325,0.0,180,1.5040773967762742,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1.3498032525374755
1019,54.0,0.3333333333333333,140,27,3,473,0.6931471805599453,182,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0.9255807787812478
1020,63.0,0.0,12067,29,3,660,0.0,191,0.4054651081081644,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0.618782765271083
1021,30.0,0.6666666666666666,102,5,3,470,1.9459101490553132,426,0.9162907318741551,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,1.509249185178668
1022,34.0,0.6666666666666666,3696,8,3,758,0.6931471805599453,160,1.252762968495368,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.2594075112140366
1023,24.0,0.6666666666666666,736,15,3,442,0.6931471805599453,246,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,0.9255807787812478
1024,36.0,0.6666666666666666,-115,16,3,297,1.3862943611198906,182,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,1.1600209167967532
1025,41.0,0.6666666666666666,5037,23,3,252,2.1972245773362196,185,1.252762968495368,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1.767580613530896
1026,37.0,0.3333333333333333,2722,27,3,426,0.6931471805599453,179,0.9162907318741551,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,1.0496554439415786
1027,26.0,0.6666666666666666,1438,27,3,321,0.0,449,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.618782765271083
1028,69.0,0.3333333333333333,0,28,3,184,0.6931471805599453,126,0.6931471805599453,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0.9255807787812478
1029,41.0,0.6666666666666666,0,29,3,395,1.0986122886681098,426,0.4054651081081644,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,0.9255807787812478
1030,30.0,0.6666666666666666,4328,30,3,262,1.0986122886681098,189,1.8718021769015913,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1.767580613530896
1031,26.0,0.6666666666666666,3,1,3,149,0.0,350,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,0.618782765271083
1032,50.0,0.3333333333333333,0,1,3,280,0.0,184,0.9162907318741551,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.9255807787812478
1033,84.0,0.3333333333333333,81204,1,3,390,0.0,94,0.9162907318741551,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,0.9255807787812478
1034,47.0,0.3333333333333333,70,5,3,144,1.3862943611198906,374,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,1.1600209167967532
1035,32.0,0.3333333333333333,1088,6,3,317,0.0,363,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,0.7839015438284094
1036,33.0,0.6666666666666666,718,6,3,122,0.0,98,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,0.7839015438284094
1037,26.0,0.6666666666666666,1646,12,3,524,1.3862943611198906,206,1.252762968495368,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1.4327007339340463
1038,62.0,0.6666666666666666,6,13,3,103,0.0,182,0.9162907318741551,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.9255807787812478
1039,25.0,0.3333333333333333,1857,13,3,295,1.3862943611198906,187,1.3862943611198906,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,1.509249185178668
1040,32.0,0.6666666666666666,2016,13,3,232,0.0,348,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.618782765271083
1041,35.0,0.6666666666666666,670,13,3,278,1.3862943611198906,182,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,1.1600209167967532
1042,23.0,0.3333333333333333,107,13,3,256,1.6094379124341003,181,0.6931471805599453,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1.2594075112140366
1043,44.0,0.0,2557,14,3,250,0.0,181,1.6094379124341003,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,1.4327007339340463
1044,35.0,0.6666666666666666,2646,14,3,133,2.0794415416798357,183,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1.509249185178668
1045,75.0,0.3333333333333333,3771,15,3,185,0.0,181,0.6931471805599453,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,0.7839015438284094
1046,51.0,0.6666666666666666,469,15,3,200,0.0,181,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.7839015438284094
1047,36.0,0.0,1177,15,3,330,0.0,311,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1.0496554439415786
1048,22.0,0.3333333333333333,129,15,3,218,0.6931471805599453,181,0.4054651081081644,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.7839015438284094
1049,22.0,0.0,3472,19,3,529,0.0,181,1.0986122886681098,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1.0496554439415786
1050,30.0,0.6666666666666666,7529,20,3,175,1.791759469228055,183,0.4054651081081644,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1.2594075112140366
1051,55.0,0.3333333333333333,309,20,3,167,0.0,181,0.9162907318741551,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.9255807787812478
1052,38.0,0.3333333333333333,0,20,3,162,0.0,181,1.252762968495368,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,1.1600209167967532
1053,38.0,0.3333333333333333,1711,20,3,379,1.0986122886681098,202,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0.9255807787812478
1054,52.0,0.3333333333333333,371,21,3,224,0.6931471805599453,182,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,0.7839015438284094
1055,62.0,0.6666666666666666,997,22,3,554,0.0,304,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.7839015438284094
1056,40.0,0.6666666666666666,206,23,3,499,1.791759469228055,185,1.0986122886681098,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,1.509249185178668
1057,43.0,0.3333333333333333,11115,23,3,291,0.0,182,0.9162907318741551,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0.9255807787812478
1058,73.0,0.0,796,23,3,888,0.0,182,0.9162907318741551,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.9255807787812478
1059,77.0,0.3333333333333333,1780,23,3,361,0.6931471805599453,182,1.252762968495368,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,1.2594075112140366
1060,46.0,0.0,429,26,3,465,0.6931471805599453,369,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.9255807787812478
1061,35.0,0.3333333333333333,2779,26,3,182,0.6931471805599453,186,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0.9255807787812478
1062,29.0,0.6666666666666666,1445,26,3,328,0.6931471805599453,143,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.9255807787812478
1063,30.0,0.6666666666666666,655,26,3,212,0.0,202,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0.7839015438284094
1064,76.0,0.3333333333333333,4984,28,3,403,0.0,182,0.4054651081081644,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,0.618782765271083
1065,30.0,0.6666666666666666,697,28,3,545,0.6931471805599453,181,1.6094379124341003,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1.509249185178668
1066,64.0,0.3333333333333333,4787,28,3,392,0.0,182,0.4054651081081644,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.618782765271083
1067,55.0,0.3333333333333333,962,28,3,623,0.0,181,0.9162907318741551,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,0.9255807787812478
1068,41.0,0.6666666666666666,0,29,3,882,0.0,181,0.9162907318741551,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,0.9255807787812478
1069,37.0,0.3333333333333333,565,29,3,449,0.0,398,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.618782765271083
1070,19.0,0.3333333333333333,329,30,3,169,0.0,190,0.6931471805599453,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.7839015438284094
1071,61.0,0.3333333333333333,4243,30,3,315,0.0,182,0.6931471805599453,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.7839015438284094
1072,37.0,0.3333333333333333,4017,30,3,665,0.6931471805599453,196,0.4054651081081644,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.7839015438284094
1073,54.0,0.6666666666666666,395,30,3,183,0.0,183,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0.7839015438284094
1074,86.0,0.0,5236,1,3,558,0.6931471805599453,-1,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,0.618782765271083
